LapTime,LapNumber,TyreLife,FreshTyre,TrackStatus,Stint,Piloto,makeStop,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,tiempoPilotoDelante,tiempoPilotoDetras,posicionSalida,anyo,nextPit,compound_HARD,compound_MEDIUM,compound_SOFT,compound_SUPERSOFT
95.739,44.0,10.0,1,1,3.0,leclerc,0,27.7,0,52.2,31.4,15.0,94.689,96.259,19.0,2018,56.0,0,0,0,1
95.787,45.0,11.0,1,1,3.0,leclerc,0,27.6,0,52.5,31.1,15.0,94.978,96.175,19.0,2018,56.0,0,0,0,1
95.728,46.0,12.0,1,1,3.0,leclerc,0,27.6,0,52.8,31.1,14.0,94.989,116.846,19.0,2018,56.0,0,0,0,1
95.472,47.0,13.0,1,1,3.0,leclerc,0,27.6,0,52.8,31.1,14.0,95.018,94.053,19.0,2018,56.0,0,0,0,1
95.517,48.0,14.0,1,1,3.0,leclerc,0,27.5,0,52.7,31.1,14.0,94.972,94.491,19.0,2018,56.0,0,0,0,1
95.744,49.0,15.0,1,1,3.0,leclerc,0,27.5,0,52.2,31.2,14.0,94.891,94.664,19.0,2018,56.0,0,0,0,1
95.539,50.0,16.0,1,1,3.0,leclerc,0,27.5,0,52.3,31.2,14.0,95.031,95.802,19.0,2018,56.0,0,0,0,1
95.711,51.0,17.0,1,1,3.0,leclerc,0,27.5,0,52.1,31.3,14.0,94.989,95.231,19.0,2018,56.0,0,0,0,1
95.736,52.0,18.0,1,1,3.0,leclerc,0,27.5,0,52.1,31.3,14.0,95.445,95.373,19.0,2018,56.0,0,0,0,1
95.327,53.0,19.0,1,1,3.0,leclerc,0,27.5,0,51.9,31.3,14.0,95.102,95.357,19.0,2018,56.0,0,0,0,1
95.353,54.0,20.0,1,1,3.0,leclerc,0,27.6,0,51.6,31.4,14.0,96.015,95.607,19.0,2018,56.0,0,0,0,1
95.908,55.0,21.0,1,1,3.0,leclerc,0,27.6,0,51.2,31.3,14.0,97.964,95.466,19.0,2018,56.0,0,0,0,1
96.046,56.0,22.0,1,1,3.0,leclerc,0,27.7,0,50.6,31.5,14.0,98.017,95.324,19.0,2018,56.0,0,0,0,1
113.053,2.0,1.0,1,26,1.0,grosjean,1,28.2,0,45.3,33.3,14.0,112.892,114.239,16.0,2018,18.0,0,0,0,1
127.783,3.0,2.0,1,6,1.0,grosjean,0,28.3,0,45.1,33.3,14.0,127.078,127.012,16.0,2018,18.0,0,0,0,1
111.907,4.0,3.0,1,67,1.0,grosjean,0,28.3,0,44.7,33.3,14.0,112.214,110.675,16.0,2018,18.0,0,0,0,1
97.096,5.0,4.0,1,2,1.0,grosjean,0,28.2,0,44.9,33.0,13.0,98.608,97.953,16.0,2018,18.0,0,0,0,1
97.738,6.0,5.0,1,2,1.0,grosjean,0,28.2,0,44.9,33.1,13.0,98.181,97.755,16.0,2018,18.0,0,0,0,1
99.892,7.0,6.0,1,1,1.0,grosjean,0,28.2,0,45.0,32.8,14.0,98.006,97.067,16.0,2018,18.0,0,0,0,1
97.986,8.0,7.0,1,1,1.0,grosjean,0,28.2,0,45.0,32.8,14.0,97.955,97.341,16.0,2018,18.0,0,0,0,1
98.164,9.0,8.0,1,1,1.0,grosjean,0,28.1,0,45.0,32.8,14.0,98.048,101.242,16.0,2018,18.0,0,0,0,1
97.889,10.0,9.0,1,2,1.0,grosjean,0,28.1,0,44.9,32.7,13.0,98.124,100.646,16.0,2018,18.0,0,0,0,1
97.599,11.0,10.0,1,2,1.0,grosjean,0,28.2,0,44.7,32.7,13.0,98.067,98.073,16.0,2018,18.0,0,0,0,1
97.817,12.0,11.0,1,1,1.0,grosjean,0,28.2,0,44.8,32.8,13.0,98.038,97.953,16.0,2018,18.0,0,0,0,1
97.903,13.0,12.0,1,1,1.0,grosjean,0,28.2,0,44.8,32.8,13.0,98.267,98.039,16.0,2018,18.0,0,0,0,1
98.222,14.0,13.0,1,1,1.0,grosjean,0,28.2,0,45.0,32.8,12.0,98.226,98.515,16.0,2018,18.0,0,0,0,1
98.594,15.0,14.0,1,1,1.0,grosjean,0,28.2,0,45.0,32.6,11.0,98.088,99.007,16.0,2018,18.0,0,0,0,1
98.193,16.0,15.0,1,1,1.0,grosjean,0,28.2,0,45.0,32.6,7.0,98.193,100.981,16.0,2018,18.0,0,0,0,1
98.037,17.0,16.0,1,1,1.0,grosjean,0,28.3,0,44.6,32.7,7.0,97.824,95.725,16.0,2018,18.0,0,0,0,1
101.029,18.0,17.0,1,1,1.0,grosjean,0,28.3,0,44.9,32.4,8.0,97.218,96.515,16.0,2018,18.0,0,0,0,1
116.167,19.0,1.0,1,1,2.0,grosjean,1,28.3,0,44.7,32.4,17.0,97.078,97.621,16.0,2018,30.0,0,0,1,0
95.492,20.0,2.0,1,1,2.0,grosjean,0,28.3,0,44.7,32.4,17.0,100.003,97.497,16.0,2018,30.0,0,0,1,0
96.318,21.0,3.0,1,1,2.0,grosjean,0,28.0,0,46.2,32.1,14.0,97.275,101.213,16.0,2018,30.0,0,0,1,0
97.505,22.0,4.0,1,1,2.0,grosjean,0,28.1,0,46.4,32.2,14.0,97.332,97.938,16.0,2018,30.0,0,0,1,0
97.052,23.0,5.0,1,1,2.0,grosjean,0,28.2,0,46.3,32.3,14.0,97.041,97.927,16.0,2018,30.0,0,0,1,0
96.937,24.0,6.0,1,1,2.0,grosjean,0,28.2,0,46.2,32.2,13.0,97.529,97.877,16.0,2018,30.0,0,0,1,0
97.033,25.0,7.0,1,1,2.0,grosjean,0,28.2,0,46.2,32.2,12.0,97.566,98.374,16.0,2018,30.0,0,0,1,0
96.708,26.0,8.0,1,2,2.0,grosjean,0,28.1,0,46.4,32.2,11.0,97.559,98.571,16.0,2018,30.0,0,0,1,0
96.599,27.0,9.0,1,2,2.0,grosjean,0,28.1,0,46.4,32.0,11.0,97.236,97.927,16.0,2018,30.0,0,0,1,0
96.531,28.0,10.0,1,1,2.0,grosjean,0,28.1,0,46.4,32.2,9.0,97.491,99.693,16.0,2018,30.0,0,0,1,0
96.753,29.0,11.0,1,1,2.0,grosjean,0,28.1,0,46.7,32.0,9.0,96.988,94.327,16.0,2018,30.0,0,0,1,0
100.026,30.0,12.0,1,1,2.0,grosjean,0,28.0,0,47.1,31.9,10.0,97.108,96.142,16.0,2018,30.0,0,0,1,0
115.787,31.0,1.0,1,1,3.0,grosjean,1,27.9,0,47.2,31.8,16.0,95.907,100.017,16.0,2018,45.0,0,0,0,1
94.578,32.0,2.0,1,1,3.0,grosjean,0,27.9,0,46.4,31.9,15.0,98.226,96.716,16.0,2018,45.0,0,0,0,1
96.044,33.0,3.0,1,1,3.0,grosjean,0,27.9,0,46.4,31.9,13.0,95.943,96.503,16.0,2018,45.0,0,0,0,1
95.648,34.0,4.0,1,1,3.0,grosjean,0,27.9,0,46.7,31.9,13.0,95.063,97.011,16.0,2018,45.0,0,0,0,1
97.797,35.0,5.0,1,1,3.0,grosjean,0,27.9,0,46.8,31.7,13.0,96.108,95.535,16.0,2018,45.0,0,0,0,1
95.489,36.0,6.0,1,1,3.0,grosjean,0,27.9,0,46.7,31.8,11.0,96.244,95.689,16.0,2018,45.0,0,0,0,1
95.497,37.0,7.0,1,1,3.0,grosjean,0,28.1,0,46.8,31.8,11.0,96.232,95.825,16.0,2018,45.0,0,0,0,1
95.578,38.0,8.0,1,1,3.0,grosjean,0,28.1,0,46.9,31.9,11.0,95.779,95.858,16.0,2018,45.0,0,0,0,1
95.607,39.0,9.0,1,2,3.0,grosjean,0,28.0,0,47.4,31.8,11.0,97.399,97.944,16.0,2018,45.0,0,0,0,1
95.821,40.0,10.0,1,2,3.0,grosjean,0,28.1,0,47.7,31.7,11.0,96.387,95.803,16.0,2018,45.0,0,0,0,1
95.907,41.0,11.0,1,1,3.0,grosjean,0,27.9,0,48.3,31.7,11.0,98.183,96.031,16.0,2018,45.0,0,0,0,1
98.073,42.0,12.0,1,1,3.0,grosjean,0,27.9,0,48.3,31.7,10.0,95.841,100.358,16.0,2018,45.0,0,0,0,1
95.856,43.0,13.0,1,1,3.0,grosjean,0,28.0,0,49.9,31.9,10.0,95.643,95.878,16.0,2018,45.0,0,0,0,1
98.008,44.0,14.0,1,1,3.0,grosjean,0,27.9,0,50.8,31.4,10.0,95.758,96.655,16.0,2018,45.0,0,0,0,1
103.994,45.0,15.0,1,1,3.0,grosjean,0,27.6,0,52.5,31.1,13.0,99.222,94.978,16.0,2018,56.0,0,0,0,1
116.846,46.0,1.0,1,1,4.0,grosjean,1,27.6,0,52.8,31.1,15.0,95.728,97.231,16.0,2018,56.0,0,0,0,1
94.053,47.0,2.0,1,1,4.0,grosjean,0,27.6,0,52.8,31.1,15.0,95.472,96.753,16.0,2018,56.0,0,0,0,1
94.491,48.0,3.0,1,1,4.0,grosjean,0,27.5,0,52.7,31.1,15.0,95.517,96.457,16.0,2018,56.0,0,0,0,1
94.664,49.0,4.0,1,1,4.0,grosjean,0,27.5,0,52.2,31.2,15.0,95.744,96.782,16.0,2018,56.0,0,0,0,1
95.802,50.0,5.0,1,1,4.0,grosjean,0,27.5,0,52.3,31.2,15.0,95.539,96.986,16.0,2018,56.0,0,0,0,1
95.231,51.0,6.0,1,1,4.0,grosjean,0,27.5,0,52.1,31.3,15.0,95.711,96.067,16.0,2018,56.0,0,0,0,1
95.373,52.0,7.0,1,1,4.0,grosjean,0,27.5,0,52.1,31.3,15.0,95.736,96.688,16.0,2018,56.0,0,0,0,1
95.357,53.0,8.0,1,1,4.0,grosjean,0,27.5,0,51.9,31.3,15.0,95.327,96.867,16.0,2018,56.0,0,0,0,1
95.607,54.0,9.0,1,1,4.0,grosjean,0,27.6,0,51.6,31.4,15.0,95.353,97.912,16.0,2018,56.0,0,0,0,1
95.466,55.0,10.0,1,1,4.0,grosjean,0,27.6,0,51.2,31.3,15.0,95.908,97.123,16.0,2018,56.0,0,0,0,1
95.324,56.0,11.0,1,1,4.0,grosjean,0,27.7,0,50.6,31.5,15.0,96.046,97.543,16.0,2018,56.0,0,0,0,1
112.892,2.0,1.0,1,26,1.0,stroll,1,28.2,0,45.3,33.3,13.0,112.017,113.053,20.0,2018,10.0,0,0,1,0
127.078,3.0,2.0,1,6,1.0,stroll,0,28.3,0,45.1,33.3,13.0,126.985,127.783,20.0,2018,10.0,0,0,1,0
112.214,4.0,3.0,1,67,1.0,stroll,0,28.3,0,44.7,33.3,13.0,113.274,111.907,20.0,2018,10.0,0,0,1,0
100.335,5.0,4.0,1,2,1.0,stroll,0,28.2,0,44.9,33.0,15.0,97.953,97.632,20.0,2018,10.0,0,0,1,0
99.953,6.0,5.0,1,2,1.0,stroll,0,28.2,0,44.9,33.1,15.0,97.755,99.659,20.0,2018,10.0,0,0,1,0
98.966,7.0,6.0,1,1,1.0,stroll,0,28.2,0,45.0,32.8,16.0,97.067,99.472,20.0,2018,10.0,0,0,1,0
98.971,8.0,7.0,1,1,1.0,stroll,0,28.2,0,45.0,32.8,16.0,97.341,99.236,20.0,2018,10.0,0,0,1,0
98.943,9.0,8.0,1,1,1.0,stroll,0,28.1,0,45.0,32.8,16.0,101.242,98.916,20.0,2018,10.0,0,0,1,0
101.617,10.0,9.0,1,2,1.0,stroll,0,28.1,0,44.9,32.7,16.0,98.682,97.686,20.0,2018,10.0,0,0,1,0
98.077,21.0,11.0,1,1,2.0,stroll,0,28.1,0,46.2,32.2,17.0,99.585,130.979,20.0,2018,29.0,0,0,0,1
98.029,23.0,13.0,1,1,2.0,stroll,0,28.2,0,46.2,32.2,17.0,96.252,117.826,20.0,2018,29.0,0,0,0,1
98.311,24.0,14.0,1,1,2.0,stroll,0,28.1,0,46.6,32.2,17.0,96.442,95.857,20.0,2018,29.0,0,0,0,1
98.223,25.0,15.0,1,2,2.0,stroll,0,28.1,0,46.4,32.2,17.0,96.565,96.045,20.0,2018,29.0,0,0,0,1
98.414,26.0,16.0,1,1,2.0,stroll,0,28.1,0,46.4,32.0,17.0,96.152,96.771,20.0,2018,29.0,0,0,0,1
99.199,27.0,17.0,1,1,2.0,stroll,0,28.1,0,46.7,32.0,16.0,96.443,115.865,20.0,2018,29.0,0,0,0,1
98.089,28.0,18.0,1,1,2.0,stroll,0,28.1,0,46.7,32.0,17.0,96.061,96.805,20.0,2018,29.0,0,0,0,1
102.258,29.0,19.0,1,1,2.0,stroll,0,28.0,0,47.3,31.9,17.0,95.548,98.768,20.0,2018,55.0,0,0,0,1
98.149,35.0,6.0,1,1,3.0,stroll,0,27.9,0,46.7,31.8,17.0,96.594,117.016,20.0,2018,55.0,0,1,0,0
95.962,41.0,12.0,1,1,3.0,stroll,0,28.0,0,49.9,31.9,16.0,95.075,116.951,20.0,2018,55.0,0,1,0,0
96.336,42.0,13.0,1,1,3.0,stroll,0,28.0,0,49.9,31.9,16.0,95.211,94.563,20.0,2018,55.0,0,1,0,0
96.259,43.0,14.0,1,1,3.0,stroll,0,27.7,0,52.2,31.4,16.0,95.352,94.646,20.0,2018,55.0,0,1,0,0
96.175,44.0,15.0,1,1,3.0,stroll,0,27.6,0,52.5,31.1,16.0,95.739,95.005,20.0,2018,55.0,0,1,0,0
97.231,45.0,16.0,1,1,3.0,stroll,0,27.6,0,52.8,31.1,16.0,95.787,94.981,20.0,2018,55.0,0,1,0,0
96.753,46.0,17.0,1,1,3.0,stroll,0,27.5,0,52.9,31.1,16.0,116.846,95.356,20.0,2018,55.0,0,1,0,0
96.457,47.0,18.0,1,1,3.0,stroll,0,27.5,0,52.7,31.1,16.0,94.053,95.397,20.0,2018,55.0,0,1,0,0
96.782,48.0,19.0,1,1,3.0,stroll,0,27.5,0,52.2,31.2,16.0,94.491,95.381,20.0,2018,55.0,0,1,0,0
96.986,49.0,20.0,1,1,3.0,stroll,0,27.5,0,52.3,31.2,16.0,94.664,95.636,20.0,2018,55.0,0,1,0,0
96.067,50.0,21.0,1,1,3.0,stroll,0,27.5,0,52.1,31.3,16.0,95.802,95.674,20.0,2018,55.0,0,1,0,0
96.688,51.0,22.0,1,1,3.0,stroll,0,27.5,0,52.1,31.3,16.0,95.231,96.274,20.0,2018,55.0,0,1,0,0
96.867,52.0,23.0,1,1,3.0,stroll,0,27.5,0,51.9,31.3,16.0,95.373,96.686,20.0,2018,55.0,0,1,0,0
97.912,53.0,24.0,1,1,3.0,stroll,0,27.6,0,51.6,31.4,16.0,95.357,96.379,20.0,2018,55.0,0,1,0,0
97.123,54.0,25.0,1,1,3.0,stroll,0,27.6,0,51.2,31.3,16.0,95.607,98.146,20.0,2018,55.0,0,1,0,0
97.543,55.0,26.0,1,1,3.0,stroll,0,27.7,0,50.6,31.5,16.0,95.466,97.068,20.0,2018,55.0,0,1,0,0
114.985,2.0,1.0,1,26,1.0,sirotkin,1,28.2,0,45.3,33.3,17.0,115.069,114.751,18.0,2018,22.0,0,0,1,0
127.036,3.0,2.0,1,6,1.0,sirotkin,0,28.3,0,45.1,33.3,17.0,128.581,127.478,18.0,2018,22.0,0,0,1,0
111.385,4.0,3.0,1,67,1.0,sirotkin,0,28.3,0,44.7,33.3,16.0,110.675,110.919,18.0,2018,22.0,0,0,1,0
99.052,5.0,4.0,1,2,1.0,sirotkin,0,28.2,0,44.9,33.0,17.0,97.632,96.911,18.0,2018,22.0,0,0,1,0
99.266,6.0,5.0,1,2,1.0,sirotkin,0,28.2,0,44.9,33.1,17.0,99.659,96.615,18.0,2018,22.0,0,0,1,0
99.472,7.0,6.0,1,1,1.0,sirotkin,0,28.2,0,45.0,32.8,17.0,98.966,97.033,18.0,2018,22.0,0,0,1,0
99.236,8.0,7.0,1,1,1.0,sirotkin,0,28.2,0,45.0,32.8,17.0,98.971,97.538,18.0,2018,22.0,0,0,1,0
98.916,9.0,8.0,1,1,1.0,sirotkin,0,28.1,0,45.0,32.8,17.0,98.943,97.514,18.0,2018,22.0,0,0,1,0
98.682,10.0,9.0,1,2,1.0,sirotkin,0,28.1,0,44.9,32.7,15.0,100.646,101.617,18.0,2018,22.0,0,0,1,0
98.073,11.0,10.0,1,1,1.0,sirotkin,0,28.2,0,44.7,32.7,14.0,97.599,97.595,18.0,2018,22.0,0,0,1,0
97.953,12.0,11.0,1,1,1.0,sirotkin,0,28.2,0,44.8,32.8,14.0,97.817,97.671,18.0,2018,22.0,0,0,1,0
98.039,13.0,12.0,1,1,1.0,sirotkin,0,28.2,0,44.8,32.8,14.0,97.903,97.768,18.0,2018,22.0,0,0,1,0
98.515,14.0,13.0,1,1,1.0,sirotkin,0,28.2,0,45.0,32.8,13.0,98.222,98.338,18.0,2018,22.0,0,0,1,0
99.007,15.0,14.0,1,1,1.0,sirotkin,0,28.2,0,45.0,32.6,12.0,98.594,97.856,18.0,2018,22.0,0,0,1,0
100.043,16.0,15.0,1,1,1.0,sirotkin,0,28.3,0,44.6,32.7,12.0,116.761,96.902,18.0,2018,22.0,0,0,1,0
99.416,17.0,16.0,1,1,1.0,sirotkin,0,28.3,0,44.6,32.7,12.0,96.772,99.154,18.0,2018,22.0,0,0,1,0
98.682,18.0,17.0,1,1,1.0,sirotkin,0,28.3,0,44.9,32.4,12.0,96.946,97.985,18.0,2018,22.0,0,0,1,0
98.571,19.0,18.0,1,1,1.0,sirotkin,0,28.3,0,44.7,32.4,11.0,96.767,98.163,18.0,2018,22.0,0,0,1,0
100.098,20.0,19.0,1,1,1.0,sirotkin,0,28.3,0,44.7,32.4,13.0,98.683,98.119,18.0,2018,22.0,0,0,1,0
101.213,21.0,20.0,1,1,1.0,sirotkin,0,28.0,0,46.2,32.1,15.0,96.318,99.585,18.0,2018,22.0,0,0,1,0
103.477,22.0,21.0,1,1,1.0,sirotkin,0,28.1,0,46.2,32.2,16.0,97.938,95.894,18.0,2018,22.0,0,0,1,0
97.724,30.0,8.0,1,1,2.0,sirotkin,0,28.0,0,47.3,31.9,17.0,96.195,102.258,18.0,2018,40.0,0,1,0,0
100.017,31.0,9.0,1,1,2.0,sirotkin,0,27.9,0,46.8,31.8,17.0,115.787,116.614,18.0,2018,40.0,0,1,0,0
97.242,32.0,10.0,1,1,2.0,sirotkin,0,27.9,0,46.4,31.9,17.0,96.716,95.266,18.0,2018,40.0,0,1,0,0
97.036,33.0,11.0,1,1,2.0,sirotkin,0,27.9,0,46.4,31.9,17.0,115.397,95.562,18.0,2018,40.0,0,1,0,0
96.928,34.0,12.0,1,1,2.0,sirotkin,0,27.9,0,46.7,31.9,17.0,95.247,95.589,18.0,2018,40.0,0,1,0,0
96.594,35.0,13.0,1,1,2.0,sirotkin,0,27.9,0,46.8,31.7,16.0,95.075,95.984,18.0,2018,40.0,0,1,0,0
98.284,36.0,14.0,1,1,2.0,sirotkin,0,27.9,0,46.7,31.8,15.0,95.198,96.474,18.0,2018,40.0,0,1,0,0
97.113,37.0,15.0,1,1,2.0,sirotkin,0,28.1,0,46.8,31.8,15.0,95.451,95.457,18.0,2018,40.0,0,1,0,0
96.818,38.0,16.0,1,1,2.0,sirotkin,0,28.1,0,46.9,31.9,15.0,95.333,95.075,18.0,2018,40.0,0,1,0,0
96.758,39.0,17.0,1,2,2.0,sirotkin,0,28.1,0,47.7,31.7,15.0,95.301,95.524,18.0,2018,40.0,0,1,0,0
99.484,40.0,18.0,1,1,2.0,sirotkin,0,28.1,0,47.7,31.7,15.0,95.332,95.058,18.0,2018,56.0,0,1,0,0
114.751,2.0,1.0,1,26,1.0,perez,1,28.2,0,45.3,33.3,18.0,114.985,177.106,12.0,2018,9.0,0,0,1,0
127.478,3.0,2.0,1,6,1.0,perez,0,28.3,0,45.1,33.3,18.0,127.036,128.112,12.0,2018,9.0,0,0,1,0
110.919,4.0,3.0,1,67,1.0,perez,0,28.3,0,44.7,33.3,17.0,111.385,125.593,12.0,2018,9.0,0,0,1,0
97.632,5.0,4.0,1,2,1.0,perez,0,28.2,0,44.9,33.0,16.0,100.335,99.052,12.0,2018,9.0,0,0,1,0
99.659,6.0,5.0,1,2,1.0,perez,0,28.2,0,44.9,33.1,16.0,99.953,99.266,12.0,2018,9.0,0,0,1,0
97.067,7.0,6.0,1,1,1.0,perez,0,28.2,0,45.0,32.8,15.0,99.892,98.966,12.0,2018,9.0,0,0,1,0
97.341,8.0,7.0,1,1,1.0,perez,0,28.2,0,45.0,32.8,15.0,97.986,98.971,12.0,2018,9.0,0,0,1,0
101.242,9.0,8.0,1,1,1.0,perez,0,28.1,0,45.0,32.8,15.0,98.164,98.943,12.0,2018,9.0,0,0,1,0
95.832,11.0,2.0,1,1,2.0,perez,0,28.2,0,44.7,32.7,16.0,97.595,116.832,12.0,2018,32.0,0,1,0,0
96.156,12.0,3.0,1,1,2.0,perez,0,28.2,0,44.8,32.8,16.0,97.671,96.076,12.0,2018,32.0,0,1,0,0
98.095,13.0,4.0,1,1,2.0,perez,0,28.2,0,44.8,32.8,17.0,96.219,97.083,12.0,2018,32.0,0,1,0,0
97.326,14.0,5.0,1,1,2.0,perez,0,28.2,0,45.0,32.8,17.0,97.214,97.873,12.0,2018,32.0,0,1,0,0
97.338,15.0,6.0,1,1,2.0,perez,0,28.2,0,45.0,32.6,17.0,97.306,97.851,12.0,2018,32.0,0,1,0,0
97.052,16.0,7.0,1,1,2.0,perez,0,28.3,0,44.6,32.7,16.0,97.359,116.678,12.0,2018,32.0,0,1,0,0
98.115,17.0,8.0,1,1,2.0,perez,0,28.3,0,44.6,32.7,16.0,96.366,117.745,12.0,2018,32.0,0,1,0,0
97.997,18.0,9.0,1,1,2.0,perez,0,28.3,0,44.9,32.4,16.0,99.983,95.939,12.0,2018,32.0,0,1,0,0
98.805,19.0,10.0,1,1,2.0,perez,0,28.3,0,44.7,32.4,15.0,99.188,97.078,12.0,2018,32.0,0,1,0,0
98.119,20.0,11.0,1,1,2.0,perez,0,28.3,0,44.7,32.4,14.0,100.098,98.444,12.0,2018,32.0,0,1,0,0
97.215,21.0,12.0,1,1,2.0,perez,0,28.0,0,46.2,32.1,12.0,97.027,97.275,12.0,2018,32.0,0,1,0,0
97.294,22.0,13.0,1,1,2.0,perez,0,28.1,0,46.4,32.2,12.0,96.886,97.332,12.0,2018,32.0,0,1,0,0
97.311,23.0,14.0,1,1,2.0,perez,0,28.2,0,46.3,32.3,12.0,97.287,97.041,12.0,2018,32.0,0,1,0,0
97.485,24.0,15.0,1,1,2.0,perez,0,28.2,0,46.2,32.2,11.0,97.167,97.529,12.0,2018,32.0,0,1,0,0
97.566,25.0,16.0,1,1,2.0,perez,0,28.2,0,46.2,32.2,11.0,97.351,97.033,12.0,2018,32.0,0,1,0,0
98.571,26.0,17.0,1,2,2.0,perez,0,28.1,0,46.4,32.2,12.0,96.708,95.093,12.0,2018,32.0,0,1,0,0
97.927,27.0,18.0,1,2,2.0,perez,0,28.1,0,46.4,32.0,12.0,96.599,95.814,12.0,2018,32.0,0,1,0,0
98.569,28.0,19.0,1,1,2.0,perez,0,28.1,0,46.4,32.2,12.0,116.009,97.632,12.0,2018,32.0,0,1,0,0
98.656,29.0,20.0,1,1,2.0,perez,0,28.1,0,46.7,32.0,12.0,96.071,96.302,12.0,2018,32.0,0,1,0,0
97.074,30.0,21.0,1,1,2.0,perez,0,28.0,0,47.3,31.9,12.0,96.142,96.359,12.0,2018,32.0,0,1,0,0
97.813,31.0,22.0,1,1,2.0,perez,0,27.9,0,47.2,31.8,11.0,96.001,96.581,12.0,2018,32.0,0,1,0,0
100.363,32.0,23.0,1,1,2.0,perez,0,27.9,0,46.4,31.9,12.0,97.479,95.367,12.0,2018,56.0,0,1,0,0
115.397,33.0,1.0,1,1,3.0,perez,1,27.9,0,46.4,31.9,16.0,99.341,97.036,12.0,2018,56.0,0,0,0,1
95.247,34.0,2.0,1,1,3.0,perez,0,27.9,0,46.7,31.9,16.0,102.074,96.928,12.0,2018,56.0,0,0,0,1
95.075,35.0,3.0,1,1,3.0,perez,0,27.9,0,46.8,31.7,15.0,95.535,96.594,12.0,2018,56.0,0,0,0,1
95.198,36.0,4.0,1,1,3.0,perez,0,27.9,0,46.7,31.8,14.0,115.134,98.284,12.0,2018,56.0,0,0,0,1
95.451,37.0,5.0,1,1,3.0,perez,0,28.1,0,46.8,31.8,14.0,95.196,97.113,12.0,2018,56.0,0,0,0,1
95.333,38.0,6.0,1,1,3.0,perez,0,28.1,0,46.9,31.9,14.0,95.043,96.818,12.0,2018,56.0,0,0,0,1
95.301,39.0,7.0,1,2,3.0,perez,0,28.0,0,47.4,31.8,14.0,95.048,96.758,12.0,2018,56.0,0,0,0,1
95.332,40.0,8.0,1,1,3.0,perez,0,28.1,0,47.7,31.7,14.0,95.714,99.484,12.0,2018,56.0,0,0,0,1
95.643,41.0,9.0,1,1,3.0,perez,0,27.9,0,48.3,31.7,14.0,95.986,95.075,12.0,2018,56.0,0,0,0,1
96.115,42.0,10.0,1,1,3.0,perez,0,27.9,0,48.3,31.7,14.0,96.073,95.211,12.0,2018,56.0,0,0,0,1
96.027,43.0,11.0,1,1,3.0,perez,0,28.0,0,49.9,31.9,13.0,95.965,115.682,12.0,2018,56.0,0,0,0,1
95.753,44.0,12.0,1,1,3.0,perez,0,27.9,0,50.8,31.4,13.0,96.313,94.689,12.0,2018,56.0,0,0,0,1
99.222,45.0,13.0,1,1,3.0,perez,0,27.6,0,52.5,31.1,12.0,96.054,103.994,12.0,2018,56.0,0,0,0,1
95.739,46.0,14.0,1,1,3.0,perez,0,27.6,0,52.8,31.1,12.0,95.934,94.989,12.0,2018,56.0,0,0,0,1
95.619,47.0,15.0,1,1,3.0,perez,0,27.6,0,52.8,31.1,12.0,96.176,95.018,12.0,2018,56.0,0,0,0,1
95.918,48.0,16.0,1,1,3.0,perez,0,27.5,0,52.7,31.1,12.0,97.723,94.972,12.0,2018,56.0,0,0,0,1
95.948,49.0,17.0,1,1,3.0,perez,0,27.6,0,52.3,31.3,12.0,96.111,94.891,12.0,2018,56.0,0,0,0,1
95.877,50.0,18.0,1,1,3.0,perez,0,27.5,0,52.3,31.2,12.0,96.399,95.031,12.0,2018,56.0,0,0,0,1
96.369,51.0,19.0,1,1,3.0,perez,0,27.5,0,52.1,31.3,12.0,96.351,94.989,12.0,2018,56.0,0,0,0,1
96.512,52.0,20.0,1,1,3.0,perez,0,27.5,0,52.1,31.3,12.0,96.513,95.445,12.0,2018,56.0,0,0,0,1
96.595,53.0,21.0,1,1,3.0,perez,0,27.5,0,51.9,31.3,12.0,96.808,95.102,12.0,2018,56.0,0,0,0,1
97.929,54.0,22.0,1,1,3.0,perez,0,27.6,0,51.6,31.4,12.0,98.038,96.015,12.0,2018,56.0,0,0,0,1
98.611,55.0,23.0,1,1,3.0,perez,0,27.6,0,51.2,31.3,12.0,98.057,97.964,12.0,2018,56.0,0,0,0,1
98.383,56.0,24.0,1,1,3.0,perez,0,27.7,0,50.6,31.5,12.0,98.063,98.017,12.0,2018,56.0,0,0,0,1
111.224,2.0,1.0,1,26,1.0,brendon_hartley,1,28.2,0,45.3,33.3,10.0,109.218,111.638,11.0,2018,20.0,0,0,0,1
126.814,3.0,2.0,1,6,1.0,brendon_hartley,0,28.3,0,45.1,33.3,10.0,128.522,127.023,11.0,2018,20.0,0,0,0,1
114.014,4.0,3.0,1,67,1.0,brendon_hartley,0,28.3,0,44.7,33.3,10.0,113.636,113.417,11.0,2018,20.0,0,0,0,1
98.427,5.0,4.0,1,2,1.0,brendon_hartley,0,28.2,0,44.9,33.0,10.0,99.566,98.483,11.0,2018,20.0,0,0,0,1
97.951,6.0,5.0,1,2,1.0,brendon_hartley,0,28.2,0,44.9,33.1,10.0,98.422,98.012,11.0,2018,20.0,0,0,0,1
97.895,7.0,6.0,1,1,1.0,brendon_hartley,0,28.2,0,45.0,32.8,10.0,97.666,97.921,11.0,2018,20.0,0,0,0,1
