LapTime,LapNumber,TyreLife,FreshTyre,TrackStatus,Stint,Piloto,makeStop,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,tiempoPilotoDelante,tiempoPilotoDetras,posicionSalida,anyo,nextPit,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_SOFT,compound_SUPERSOFT,compound_WET
92.014,14.0,14.0,1,1,1.0,raikkonen,0,10.3,1,68.8,14.3,11.0,91.038,91.684,16.0,2021,26.0,0,1,0,0,0,0
90.908,15.0,15.0,1,1,1.0,raikkonen,0,10.4,1,69.6,14.1,11.0,90.729,91.168,16.0,2021,26.0,0,1,0,0,0,0
89.757,16.0,16.0,1,1,1.0,raikkonen,0,10.4,0,69.3,14.1,11.0,90.127,90.411,16.0,2021,26.0,0,1,0,0,0,0
89.373,17.0,17.0,1,1,1.0,raikkonen,0,10.4,0,67.7,14.0,11.0,89.937,89.378,16.0,2021,26.0,0,1,0,0,0,0
88.782,18.0,18.0,1,1,1.0,raikkonen,0,10.4,0,68.8,13.9,11.0,88.971,89.283,16.0,2021,26.0,0,1,0,0,0,0
89.543,19.0,19.0,1,1,1.0,raikkonen,0,10.5,0,67.7,13.9,11.0,90.057,89.946,16.0,2021,26.0,0,1,0,0,0,0
89.795,20.0,20.0,1,1,1.0,raikkonen,0,10.4,0,67.3,13.9,11.0,89.121,89.746,16.0,2021,26.0,0,1,0,0,0,0
89.387,21.0,21.0,1,1,1.0,raikkonen,0,10.6,0,66.5,14.1,11.0,88.947,89.854,16.0,2021,26.0,0,1,0,0,0,0
89.575,22.0,22.0,1,1,1.0,raikkonen,0,10.6,0,68.1,14.2,11.0,89.482,90.082,16.0,2021,26.0,0,1,0,0,0,0
91.074,23.0,23.0,1,1,1.0,raikkonen,0,10.7,0,68.7,14.4,11.0,89.059,90.485,16.0,2021,26.0,0,1,0,0,0,0
89.269,24.0,24.0,1,1,1.0,raikkonen,0,10.8,0,69.2,14.6,11.0,88.875,90.155,16.0,2021,26.0,0,1,0,0,0,0
88.457,25.0,25.0,1,1,1.0,raikkonen,0,10.9,0,67.7,14.9,11.0,90.048,89.089,16.0,2021,26.0,0,1,0,0,0,0
93.193,26.0,26.0,1,1,1.0,raikkonen,0,11.0,0,67.7,15.0,11.0,94.682,92.546,16.0,2021,26.0,0,1,0,0,0,0
114.991,27.0,1.0,1,1,2.0,raikkonen,1,11.1,0,67.3,15.3,14.0,113.763,86.004,16.0,2021,32.0,0,0,1,0,0,0
87.169,28.0,2.0,1,1,2.0,raikkonen,0,11.1,0,65.0,15.5,11.0,86.543,96.599,16.0,2021,32.0,0,0,1,0,0,0
86.353,29.0,3.0,1,1,2.0,raikkonen,0,11.1,0,66.0,15.5,11.0,88.364,83.424,16.0,2021,32.0,0,0,1,0,0,0
87.699,30.0,4.0,1,2,2.0,raikkonen,0,11.1,0,66.0,15.6,11.0,88.105,83.042,16.0,2021,32.0,0,0,1,0,0,0
108.004,31.0,5.0,1,24,2.0,raikkonen,0,11.2,0,66.0,15.8,9.0,106.014,110.753,16.0,2021,32.0,0,0,1,0,0,0
137.037,32.0,6.0,1,45,2.0,raikkonen,0,11.2,0,67.1,15.9,8.0,141.217,167.378,16.0,2021,32.0,0,0,1,0,0,0
88.963,35.0,9.0,0,2,4.0,raikkonen,0,11.2,0,69.1,18.1,9.0,88.464,89.248,16.0,2021,63.0,0,0,1,0,0,0
83.404,36.0,10.0,0,1,4.0,raikkonen,0,11.3,0,69.8,18.1,9.0,83.218,83.368,16.0,2021,63.0,0,0,1,0,0,0
81.991,37.0,11.0,0,1,4.0,raikkonen,0,11.6,0,67.9,18.3,9.0,80.972,82.181,16.0,2021,63.0,0,0,1,0,0,0
81.841,38.0,12.0,0,2,4.0,raikkonen,0,11.6,0,67.3,18.2,8.0,81.444,81.999,16.0,2021,63.0,0,0,1,0,0,0
81.813,39.0,13.0,0,1,4.0,raikkonen,0,11.5,0,67.1,18.0,8.0,83.066,81.562,16.0,2021,63.0,0,0,1,0,0,0
80.744,40.0,14.0,0,1,4.0,raikkonen,0,11.6,0,66.2,17.9,8.0,80.519,81.196,16.0,2021,63.0,0,0,1,0,0,0
80.975,41.0,15.0,0,1,4.0,raikkonen,0,11.6,0,66.7,17.9,8.0,80.426,80.018,16.0,2021,63.0,0,0,1,0,0,0
80.398,42.0,16.0,0,1,4.0,raikkonen,0,11.6,0,67.0,17.7,8.0,80.593,79.765,16.0,2021,63.0,0,0,1,0,0,0
80.299,43.0,17.0,0,1,4.0,raikkonen,0,11.6,0,66.9,17.6,8.0,80.001,79.715,16.0,2021,63.0,0,0,1,0,0,0
80.237,44.0,18.0,0,1,4.0,raikkonen,0,11.6,0,66.6,17.7,8.0,79.994,80.008,16.0,2021,63.0,0,0,1,0,0,0
80.361,45.0,19.0,0,1,4.0,raikkonen,0,11.6,0,66.2,17.6,8.0,80.005,80.026,16.0,2021,63.0,0,0,1,0,0,0
81.691,46.0,20.0,0,1,4.0,raikkonen,0,11.7,1,66.3,17.6,9.0,79.267,79.985,16.0,2021,63.0,0,0,1,0,0,0
80.002,47.0,21.0,0,1,4.0,raikkonen,0,11.7,1,66.1,17.8,9.0,79.232,79.998,16.0,2021,63.0,0,0,1,0,0,0
80.014,48.0,22.0,0,1,4.0,raikkonen,0,11.8,1,64.8,17.8,9.0,79.225,79.921,16.0,2021,63.0,0,0,1,0,0,0
80.536,49.0,23.0,0,1,4.0,raikkonen,0,11.7,0,64.6,17.8,9.0,79.348,80.303,16.0,2021,63.0,0,0,1,0,0,0
80.139,50.0,24.0,0,1,4.0,raikkonen,0,11.7,0,65.2,17.8,9.0,79.008,80.202,16.0,2021,63.0,0,0,1,0,0,0
80.256,51.0,25.0,0,1,4.0,raikkonen,0,11.8,0,65.9,17.7,9.0,78.828,80.278,16.0,2021,63.0,0,0,1,0,0,0
80.146,52.0,26.0,0,1,4.0,raikkonen,0,11.6,0,65.6,17.6,9.0,78.972,80.081,16.0,2021,63.0,0,0,1,0,0,0
80.218,53.0,27.0,0,1,4.0,raikkonen,0,11.6,0,65.8,17.7,9.0,79.142,80.369,16.0,2021,63.0,0,0,1,0,0,0
80.139,54.0,28.0,0,1,4.0,raikkonen,0,11.7,0,66.2,17.7,9.0,79.098,80.105,16.0,2021,63.0,0,0,1,0,0,0
79.866,55.0,29.0,0,1,4.0,raikkonen,0,11.7,0,65.8,17.7,9.0,79.407,80.081,16.0,2021,63.0,0,0,1,0,0,0
79.577,56.0,30.0,0,1,4.0,raikkonen,0,11.7,0,65.7,17.8,9.0,79.093,79.611,16.0,2021,63.0,0,0,1,0,0,0
79.845,57.0,31.0,0,1,4.0,raikkonen,0,11.7,0,65.2,17.6,9.0,81.025,79.068,16.0,2021,63.0,0,0,1,0,0,0
79.993,58.0,32.0,0,1,4.0,raikkonen,0,11.7,0,64.9,17.8,9.0,79.354,79.813,16.0,2021,63.0,0,0,1,0,0,0
79.722,59.0,33.0,0,1,4.0,raikkonen,0,11.7,0,65.0,17.8,9.0,78.782,79.723,16.0,2021,63.0,0,0,1,0,0,0
79.933,60.0,34.0,0,1,4.0,raikkonen,0,11.8,0,63.2,17.7,9.0,79.229,79.943,16.0,2021,63.0,0,0,1,0,0,0
79.515,61.0,35.0,0,2,4.0,raikkonen,0,12.0,0,63.8,17.8,9.0,79.082,79.606,16.0,2021,63.0,0,0,1,0,0,0
79.422,62.0,36.0,0,1,4.0,raikkonen,0,12.1,0,64.0,17.9,9.0,79.205,79.417,16.0,2021,63.0,0,0,1,0,0,0
144.647,2.0,2.0,1,4,1.0,vettel,0,9.4,1,74.4,16.9,17.0,143.276,146.056,0.0,2021,3.0,0,1,0,0,0,0
145.242,4.0,1.0,1,4,2.0,vettel,1,9.6,1,75.9,16.4,18.0,142.503,163.646,0.0,2021,20.0,0,1,0,0,0,0
142.025,5.0,2.0,1,4,2.0,vettel,0,9.7,1,74.9,16.2,18.0,143.527,145.633,0.0,2021,20.0,0,1,0,0,0,0
122.494,6.0,3.0,1,4,2.0,vettel,0,9.8,1,74.3,16.2,18.0,123.615,146.613,0.0,2021,20.0,0,1,0,0,0,0
103.631,7.0,4.0,1,1,2.0,vettel,0,9.9,1,72.5,16.2,17.0,103.577,107.421,0.0,2021,20.0,0,1,0,0,0,0
101.003,8.0,5.0,1,1,2.0,vettel,0,10.0,1,72.2,16.2,17.0,101.365,103.599,0.0,2021,20.0,0,1,0,0,0,0
99.784,9.0,6.0,1,1,2.0,vettel,0,10.0,1,71.2,15.7,17.0,99.646,101.907,0.0,2021,20.0,0,1,0,0,0,0
96.074,10.0,7.0,1,2,2.0,vettel,0,10.1,1,67.7,15.2,16.0,96.693,99.713,0.0,2021,20.0,0,1,0,0,0,0
95.003,11.0,8.0,1,1,2.0,vettel,0,10.2,1,68.8,15.0,16.0,95.556,95.079,0.0,2021,20.0,0,1,0,0,0,0
96.106,12.0,9.0,1,1,2.0,vettel,0,10.2,1,68.2,14.9,16.0,96.049,95.295,0.0,2021,20.0,0,1,0,0,0,0
97.804,13.0,10.0,1,2,2.0,vettel,0,10.3,1,69.6,14.5,15.0,100.823,98.886,0.0,2021,20.0,0,1,0,0,0,0
91.392,14.0,11.0,1,1,2.0,vettel,0,10.3,1,68.8,14.3,14.0,91.729,94.603,0.0,2021,20.0,0,1,0,0,0,0
90.759,15.0,12.0,1,1,2.0,vettel,0,10.4,1,69.6,14.1,14.0,90.978,90.935,0.0,2021,20.0,0,1,0,0,0,0
90.212,16.0,13.0,1,1,2.0,vettel,0,10.4,0,69.3,14.1,14.0,89.997,89.687,0.0,2021,20.0,0,1,0,0,0,0
89.953,17.0,14.0,1,1,2.0,vettel,0,10.4,0,67.7,14.0,14.0,89.331,89.123,0.0,2021,20.0,0,1,0,0,0,0
89.497,18.0,15.0,1,1,2.0,vettel,0,10.4,0,68.9,13.8,14.0,89.281,88.971,0.0,2021,20.0,0,1,0,0,0,0
90.034,19.0,16.0,1,1,2.0,vettel,0,10.5,0,67.7,13.9,14.0,89.051,88.708,0.0,2021,20.0,0,1,0,0,0,0
98.583,20.0,17.0,1,1,2.0,vettel,0,10.5,0,68.6,13.9,16.0,89.093,88.735,0.0,2021,20.0,0,1,0,0,0,0
122.627,21.0,1.0,1,1,3.0,vettel,1,10.6,0,68.1,14.2,17.0,90.048,98.836,0.0,2021,22.0,0,0,1,0,0,0
98.889,22.0,2.0,1,1,3.0,vettel,0,10.7,0,68.9,14.2,17.0,88.688,132.031,0.0,2021,22.0,0,0,1,0,0,0
133.009,23.0,3.0,0,1,4.0,vettel,1,10.9,0,68.6,14.7,17.0,90.218,96.313,0.0,2021,32.0,0,0,1,0,0,0
90.311,24.0,4.0,0,1,4.0,vettel,0,10.9,0,67.7,14.9,17.0,90.053,92.818,0.0,2021,32.0,0,0,1,0,0,0
87.106,25.0,5.0,0,1,4.0,vettel,0,11.1,0,67.6,15.2,17.0,89.771,88.198,0.0,2021,32.0,0,0,1,0,0,0
85.524,26.0,6.0,0,1,4.0,vettel,0,11.1,0,67.3,15.3,17.0,96.337,86.717,0.0,2021,32.0,0,0,1,0,0,0
87.508,27.0,7.0,0,1,4.0,vettel,0,11.1,0,65.0,15.5,17.0,120.643,91.879,0.0,2021,32.0,0,0,1,0,0,0
83.756,28.0,8.0,0,1,4.0,vettel,0,11.1,0,66.0,15.5,17.0,88.031,90.596,0.0,2021,32.0,0,0,1,0,0,0
82.722,29.0,9.0,0,2,4.0,vettel,0,11.0,0,66.1,15.4,17.0,84.198,88.569,0.0,2021,32.0,0,0,1,0,0,0
93.841,30.0,10.0,0,24,4.0,vettel,0,11.1,0,65.9,15.7,17.0,95.377,109.105,0.0,2021,32.0,0,0,1,0,0,0
124.488,31.0,11.0,0,4,4.0,vettel,0,11.1,0,66.5,15.9,15.0,124.947,139.925,0.0,2021,32.0,0,0,1,0,0,0
120.047,32.0,12.0,0,45,4.0,vettel,0,11.2,0,67.3,16.0,15.0,119.472,1624.753,0.0,2021,32.0,0,0,1,0,0,0
89.896,35.0,3.0,0,2,6.0,vettel,0,11.2,0,69.1,18.1,14.0,89.847,111.291,0.0,2021,61.0,0,0,0,1,0,0
84.296,36.0,4.0,0,1,6.0,vettel,0,11.3,0,69.8,18.1,14.0,84.183,82.003,0.0,2021,61.0,0,0,0,1,0,0
82.651,37.0,5.0,0,1,6.0,vettel,0,11.6,0,67.9,18.3,14.0,82.552,82.135,0.0,2021,61.0,0,0,0,1,0,0
82.463,38.0,6.0,0,2,6.0,vettel,0,11.6,0,67.3,18.2,13.0,82.271,102.738,0.0,2021,61.0,0,0,0,1,0,0
80.964,39.0,7.0,0,1,6.0,vettel,0,11.5,0,67.1,18.0,13.0,81.222,81.377,0.0,2021,61.0,0,0,0,1,0,0
82.391,40.0,8.0,0,1,6.0,vettel,0,11.6,0,66.2,17.9,12.0,82.206,86.123,0.0,2021,61.0,0,0,0,1,0,0
81.029,41.0,9.0,0,1,6.0,vettel,0,11.6,0,66.7,17.9,12.0,81.542,79.909,0.0,2021,61.0,0,0,0,1,0,0
80.702,42.0,10.0,0,1,6.0,vettel,0,11.6,0,67.1,17.6,12.0,80.006,79.006,0.0,2021,61.0,0,0,0,1,0,0
80.505,43.0,11.0,0,1,6.0,vettel,0,11.6,0,66.9,17.6,12.0,80.679,79.106,0.0,2021,61.0,0,0,0,1,0,0
80.964,44.0,12.0,0,1,6.0,vettel,0,11.6,0,66.6,17.7,12.0,80.037,80.542,0.0,2021,61.0,0,0,0,1,0,0
81.216,45.0,13.0,0,1,6.0,vettel,0,11.7,0,66.6,17.5,12.0,80.014,81.263,0.0,2021,61.0,0,0,0,1,0,0
80.669,46.0,14.0,0,1,6.0,vettel,0,11.7,1,66.3,17.6,12.0,80.093,80.629,0.0,2021,61.0,0,0,0,1,0,0
82.093,47.0,15.0,0,1,6.0,vettel,0,11.7,1,66.1,17.8,12.0,80.029,82.119,0.0,2021,61.0,0,0,0,1,0,0
81.986,48.0,16.0,0,1,6.0,vettel,0,11.8,1,64.8,17.8,13.0,78.924,80.268,0.0,2021,61.0,0,0,0,1,0,0
80.593,49.0,17.0,0,1,6.0,vettel,0,11.7,0,64.6,17.8,13.0,78.334,80.314,0.0,2021,61.0,0,0,0,1,0,0
80.472,50.0,18.0,0,1,6.0,vettel,0,11.7,0,65.2,17.8,13.0,78.386,80.396,0.0,2021,61.0,0,0,0,1,0,0
80.527,51.0,19.0,0,1,6.0,vettel,0,11.6,0,65.9,17.6,13.0,78.343,80.405,0.0,2021,61.0,0,0,0,1,0,0
81.047,52.0,20.0,0,1,6.0,vettel,0,11.6,0,65.6,17.6,14.0,79.149,79.706,0.0,2021,61.0,0,0,0,1,0,0
80.389,53.0,21.0,0,1,6.0,vettel,0,11.6,0,65.8,17.7,14.0,79.711,79.756,0.0,2021,61.0,0,0,0,1,0,0
79.942,54.0,22.0,0,1,6.0,vettel,0,11.7,0,66.0,17.7,14.0,79.874,79.707,0.0,2021,61.0,0,0,0,1,0,0
79.615,55.0,23.0,0,1,6.0,vettel,0,11.7,0,65.8,17.7,14.0,79.512,79.694,0.0,2021,61.0,0,0,0,1,0,0
79.081,56.0,24.0,0,1,6.0,vettel,0,11.7,0,65.7,17.8,14.0,79.446,82.056,0.0,2021,61.0,0,0,0,1,0,0
79.622,57.0,25.0,0,1,6.0,vettel,0,11.7,0,65.5,17.7,14.0,79.004,79.047,0.0,2021,61.0,0,0,0,1,0,0
79.017,58.0,26.0,0,1,6.0,vettel,0,11.7,0,64.9,17.8,14.0,79.131,79.761,0.0,2021,61.0,0,0,0,1,0,0
79.074,59.0,27.0,0,1,6.0,vettel,0,11.7,0,65.0,17.8,14.0,78.863,79.574,0.0,2021,61.0,0,0,0,1,0,0
79.095,60.0,28.0,0,1,6.0,vettel,0,11.9,0,64.4,17.7,14.0,78.771,79.549,0.0,2021,61.0,0,0,0,1,0,0
87.605,61.0,29.0,0,2,6.0,vettel,0,12.0,0,63.8,17.8,14.0,78.698,79.765,0.0,2021,61.0,0,0,0,1,0,0
141.704,2.0,2.0,1,4,1.0,mick_schumacher,0,9.4,1,74.4,16.9,15.0,141.016,143.276,18.0,2021,5.0,0,0,0,0,0,1
140.008,3.0,3.0,1,4,1.0,mick_schumacher,0,9.8,1,76.5,16.5,15.0,140.548,139.978,18.0,2021,5.0,0,0,0,0,0,1
97.606,13.0,8.0,1,1,2.0,mick_schumacher,0,10.3,1,68.5,14.3,18.0,98.046,124.703,18.0,2021,21.0,0,1,0,0,0,0
93.178,14.0,9.0,1,1,2.0,mick_schumacher,0,10.3,1,68.8,14.3,18.0,100.055,98.394,18.0,2021,21.0,0,1,0,0,0,0
93.651,15.0,10.0,1,1,2.0,mick_schumacher,0,10.4,0,69.1,14.0,17.0,91.981,121.674,18.0,2021,21.0,0,1,0,0,0,0
91.196,16.0,11.0,1,1,2.0,mick_schumacher,0,10.4,0,69.3,14.1,17.0,90.033,89.982,18.0,2021,21.0,0,1,0,0,0,0
90.704,17.0,12.0,1,1,2.0,mick_schumacher,0,10.4,0,68.8,13.9,17.0,89.978,90.099,18.0,2021,21.0,0,1,0,0,0,0
91.033,18.0,13.0,1,1,2.0,mick_schumacher,0,10.4,0,68.9,13.8,17.0,90.802,88.948,18.0,2021,21.0,0,1,0,0,0,0
90.214,19.0,14.0,1,1,2.0,mick_schumacher,0,10.4,0,67.3,13.9,17.0,88.275,89.568,18.0,2021,21.0,0,1,0,0,0,0
94.379,20.0,15.0,1,1,2.0,mick_schumacher,0,10.5,0,68.6,13.9,18.0,88.735,92.301,18.0,2021,21.0,0,1,0,0,0,0
98.836,21.0,16.0,1,1,2.0,mick_schumacher,0,10.6,0,68.1,14.2,18.0,122.627,91.792,18.0,2021,21.0,0,1,0,0,0,0
132.031,22.0,4.0,0,1,3.0,mick_schumacher,1,10.7,0,68.7,14.4,18.0,98.889,96.466,18.0,2021,31.0,0,0,0,1,0,0
96.313,23.0,5.0,0,1,3.0,mick_schumacher,0,10.9,0,68.6,14.7,18.0,133.009,98.945,18.0,2021,31.0,0,0,0,1,0,0
92.818,24.0,6.0,0,1,3.0,mick_schumacher,0,10.9,0,67.7,14.9,18.0,90.311,129.184,18.0,2021,31.0,0,0,0,1,0,0
88.198,25.0,7.0,0,1,3.0,mick_schumacher,0,11.1,0,67.6,15.2,18.0,87.106,90.235,18.0,2021,31.0,0,0,0,1,0,0
86.717,26.0,8.0,0,1,3.0,mick_schumacher,0,11.1,0,67.3,15.3,18.0,85.524,88.129,18.0,2021,31.0,0,0,0,1,0,0
91.879,27.0,9.0,0,1,3.0,mick_schumacher,0,11.1,0,65.0,15.5,18.0,87.508,86.363,18.0,2021,31.0,0,0,0,1,0,0
90.596,28.0,10.0,0,1,3.0,mick_schumacher,0,11.1,0,66.0,15.5,18.0,83.756,85.943,18.0,2021,31.0,0,0,0,1,0,0
88.569,29.0,11.0,0,2,3.0,mick_schumacher,0,11.1,0,66.0,15.6,18.0,82.722,86.031,18.0,2021,31.0,0,0,0,1,0,0
109.105,30.0,12.0,0,24,3.0,mick_schumacher,0,11.2,0,66.0,15.8,18.0,93.841,140.044,18.0,2021,31.0,0,0,0,1,0,0
139.925,31.0,13.0,0,45,3.0,mick_schumacher,0,11.2,0,67.1,15.9,16.0,124.488,112.033,18.0,2021,31.0,0,0,0,1,0,0
145.957,33.0,2.0,0,1,5.0,mick_schumacher,1,11.3,0,69.2,18.2,16.0,1558.583,127.288,18.0,2021,61.0,0,0,1,0,0,0
90.136,34.0,3.0,0,2,5.0,mick_schumacher,0,11.2,0,69.1,18.1,16.0,150.825,93.235,18.0,2021,61.0,0,0,1,0,0,0
84.263,35.0,4.0,0,1,5.0,mick_schumacher,0,11.3,0,69.8,18.1,16.0,111.291,89.624,18.0,2021,61.0,0,0,1,0,0,0
83.719,36.0,5.0,0,1,5.0,mick_schumacher,0,11.6,0,67.9,18.3,16.0,82.003,85.506,18.0,2021,61.0,0,0,1,0,0,0
83.893,37.0,6.0,0,2,5.0,mick_schumacher,0,11.6,0,67.3,18.2,16.0,82.135,83.627,18.0,2021,61.0,0,0,1,0,0,0
81.789,38.0,7.0,0,1,5.0,mick_schumacher,0,11.5,0,67.1,18.0,16.0,80.792,84.669,18.0,2021,61.0,0,0,1,0,0,0
81.534,39.0,8.0,0,1,5.0,mick_schumacher,0,11.6,0,66.2,17.9,16.0,79.867,82.608,18.0,2021,61.0,0,0,1,0,0,0
82.612,40.0,9.0,0,1,5.0,mick_schumacher,0,11.6,0,66.7,17.9,16.0,80.001,83.024,18.0,2021,61.0,0,0,1,0,0,0
81.006,41.0,10.0,0,1,5.0,mick_schumacher,0,11.6,0,67.1,17.6,16.0,103.562,82.763,18.0,2021,61.0,0,0,1,0,0,0
80.496,42.0,11.0,0,1,5.0,mick_schumacher,0,11.6,0,66.9,17.6,16.0,80.675,84.993,18.0,2021,61.0,0,0,1,0,0,0
80.823,43.0,12.0,0,1,5.0,mick_schumacher,0,11.6,0,66.6,17.7,16.0,80.293,82.407,18.0,2021,61.0,0,0,1,0,0,0
80.874,44.0,13.0,0,1,5.0,mick_schumacher,0,11.7,0,66.6,17.5,16.0,80.392,82.346,18.0,2021,61.0,0,0,1,0,0,0
82.309,45.0,14.0,0,1,5.0,mick_schumacher,0,11.7,1,66.3,17.6,16.0,80.615,81.803,18.0,2021,61.0,0,0,1,0,0,0
80.402,46.0,15.0,0,1,5.0,mick_schumacher,0,11.7,1,66.1,17.8,16.0,80.448,81.356,18.0,2021,61.0,0,0,1,0,0,0
80.314,47.0,16.0,0,1,5.0,mick_schumacher,0,11.8,1,64.8,17.8,16.0,80.186,81.748,18.0,2021,61.0,0,0,1,0,0,0
79.882,48.0,17.0,0,1,5.0,mick_schumacher,0,11.7,0,64.6,17.8,16.0,80.282,83.412,18.0,2021,61.0,0,0,1,0,0,0
80.277,49.0,18.0,0,1,5.0,mick_schumacher,0,11.7,0,65.2,17.8,16.0,79.069,81.181,18.0,2021,61.0,0,0,1,0,0,0
80.498,50.0,19.0,0,1,5.0,mick_schumacher,0,11.6,0,65.9,17.6,16.0,79.763,80.665,18.0,2021,61.0,0,0,1,0,0,0
80.702,51.0,20.0,0,1,5.0,mick_schumacher,0,11.6,0,65.6,17.6,16.0,79.934,80.919,18.0,2021,61.0,0,0,1,0,0,0
80.026,52.0,21.0,0,1,5.0,mick_schumacher,0,11.6,0,65.8,17.7,16.0,79.706,81.073,18.0,2021,61.0,0,0,1,0,0,0
80.306,53.0,22.0,0,1,5.0,mick_schumacher,0,11.7,0,66.0,17.7,16.0,79.756,87.691,18.0,2021,61.0,0,0,1,0,0,0
79.553,54.0,23.0,0,1,5.0,mick_schumacher,0,11.7,0,65.8,17.7,16.0,79.707,80.622,18.0,2021,61.0,0,0,1,0,0,0
80.025,55.0,24.0,0,1,5.0,mick_schumacher,0,11.7,0,65.7,17.8,16.0,79.694,80.402,18.0,2021,61.0,0,0,1,0,0,0
79.735,56.0,25.0,0,1,5.0,mick_schumacher,0,11.7,0,65.5,17.7,16.0,82.056,80.674,18.0,2021,61.0,0,0,1,0,0,0
79.875,57.0,26.0,0,1,5.0,mick_schumacher,0,11.7,0,64.9,17.8,16.0,79.047,80.474,18.0,2021,61.0,0,0,1,0,0,0
79.193,58.0,27.0,0,1,5.0,mick_schumacher,0,11.7,0,65.0,17.8,16.0,79.761,80.681,18.0,2021,61.0,0,0,1,0,0,0
79.886,59.0,28.0,0,1,5.0,mick_schumacher,0,11.9,0,64.4,17.7,16.0,79.574,95.212,18.0,2021,61.0,0,0,1,0,0,0
79.991,60.0,29.0,0,2,5.0,mick_schumacher,0,12.0,0,63.8,17.8,16.0,79.549,83.452,18.0,2021,61.0,0,0,1,0,0,0
82.102,61.0,30.0,0,1,5.0,mick_schumacher,0,12.1,0,64.0,17.9,16.0,79.765,87.971,18.0,2021,61.0,0,0,1,0,0,0
146.056,2.0,2.0,1,4,1.0,mazepin,0,9.4,1,74.4,16.9,18.0,144.647,155.352,19.0,2021,12.0,0,0,0,0,0,1
138.071,3.0,3.0,1,4,1.0,mazepin,0,9.8,1,76.5,16.5,17.0,139.978,137.933,19.0,2021,12.0,0,0,0,0,0,1
142.477,4.0,4.0,1,4,1.0,mazepin,0,9.6,1,75.9,16.4,16.0,145.054,142.503,19.0,2021,12.0,0,0,0,0,0,1
143.337,5.0,5.0,1,4,1.0,mazepin,0,9.7,1,74.7,16.3,16.0,142.849,143.527,19.0,2021,12.0,0,0,0,0,0,1
124.816,6.0,6.0,1,4,1.0,mazepin,0,9.8,1,74.3,16.2,16.0,124.153,123.615,19.0,2021,12.0,0,0,0,0,0,1
107.421,7.0,7.0,1,1,1.0,mazepin,0,9.9,1,72.5,16.2,18.0,103.631,100.345,19.0,2021,12.0,0,0,0,0,0,1
103.599,8.0,8.0,1,1,1.0,mazepin,0,10.0,1,72.2,16.2,18.0,101.003,101.258,19.0,2021,12.0,0,0,0,0,0,1
101.907,9.0,9.0,1,1,1.0,mazepin,0,10.0,1,71.2,15.7,18.0,99.784,98.003,19.0,2021,12.0,0,0,0,0,0,1
100.809,10.0,10.0,1,2,1.0,mazepin,0,10.1,1,67.7,15.2,18.0,99.713,96.089,19.0,2021,12.0,0,0,0,0,0,1
101.711,11.0,11.0,1,1,1.0,mazepin,0,10.2,1,68.8,15.0,18.0,95.079,94.933,19.0,2021,12.0,0,0,0,0,0,1
105.258,12.0,12.0,1,2,1.0,mazepin,0,10.2,1,69.2,14.6,18.0,95.295,93.667,19.0,2021,12.0,0,0,0,0,0,1
142.009,2.0,2.0,1,4,1.0,bottas,0,9.4,1,74.4,16.9,10.0,142.471,143.543,8.0,2021,28.0,0,1,0,0,0,0
140.725,3.0,3.0,1,4,1.0,bottas,0,9.8,1,76.5,16.5,10.0,139.843,140.065,8.0,2021,28.0,0,1,0,0,0,0
145.912,4.0,4.0,1,4,1.0,bottas,0,9.6,1,75.9,16.4,10.0,147.079,146.172,8.0,2021,28.0,0,1,0,0,0,0
143.093,5.0,5.0,1,4,1.0,bottas,0,9.7,1,74.7,16.3,10.0,141.984,143.405,8.0,2021,28.0,0,1,0,0,0,0
127.949,6.0,6.0,1,4,1.0,bottas,0,9.7,1,73.2,16.2,10.0,130.516,126.591,8.0,2021,28.0,0,1,0,0,0,0
104.829,7.0,7.0,1,1,1.0,bottas,0,9.9,1,72.5,16.2,10.0,105.488,105.621,8.0,2021,28.0,0,1,0,0,0,0
101.601,8.0,8.0,1,1,1.0,bottas,0,10.0,1,72.2,16.2,10.0,100.872,101.315,8.0,2021,28.0,0,1,0,0,0,0
97.303,9.0,9.0,1,1,1.0,bottas,0,10.0,1,71.2,15.7,10.0,97.859,97.797,8.0,2021,28.0,0,1,0,0,0,0
97.736,10.0,10.0,1,2,1.0,bottas,0,10.1,1,67.7,15.2,10.0,97.471,96.863,8.0,2021,28.0,0,1,0,0,0,0
97.553,11.0,11.0,1,1,1.0,bottas,0,10.2,1,68.8,15.0,10.0,98.077,97.841,8.0,2021,28.0,0,1,0,0,0,0
92.386,12.0,12.0,1,1,1.0,bottas,0,10.2,1,68.2,14.9,9.0,93.429,97.121,8.0,2021,28.0,0,1,0,0,0,0
91.538,13.0,13.0,1,2,1.0,bottas,0,10.3,1,69.6,14.5,9.0,91.981,92.022,8.0,2021,28.0,0,1,0,0,0,0
91.124,14.0,14.0,1,1,1.0,bottas,0,10.3,1,68.5,14.3,9.0,91.126,91.038,8.0,2021,28.0,0,1,0,0,0,0
90.774,15.0,15.0,1,1,1.0,bottas,0,10.4,1,69.6,14.1,9.0,90.689,90.729,8.0,2021,28.0,0,1,0,0,0,0
89.026,16.0,16.0,1,1,1.0,bottas,0,10.4,0,69.1,14.0,9.0,89.093,90.127,8.0,2021,28.0,0,1,0,0,0,0
