LapTime,LapNumber,Compound,TyreLife,FreshTyre,TrackStatus,Stint,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,pilotoDelante,tiempoPilotoDelante,pilotoDetras,tiempoPilotoDetras,posicionSalida,nextPit
01:23.719,41.0,MEDIUM,16.0,True,1,2.0,22.5,False,58.2,33.0,5,leclerc,1:22.826,perez,1:24.725,7.0,46.0
01:23.364,42.0,MEDIUM,17.0,True,1,2.0,22.4,False,58.6,32.5,5,leclerc,1:22.698,perez,1:22.967,7.0,46.0
01:23.433,43.0,MEDIUM,18.0,True,1,2.0,22.4,False,59.2,32.5,5,leclerc,1:22.735,perez,1:23.103,7.0,46.0
01:22.966,44.0,MEDIUM,19.0,True,1,2.0,22.4,False,58.8,32.6,5,leclerc,1:22.759,perez,1:22.770,7.0,46.0
01:23.303,45.0,MEDIUM,20.0,True,1,2.0,22.4,False,59.5,32.5,5,leclerc,1:22.805,perez,1:23.211,7.0,46.0
01:28.536,46.0,MEDIUM,21.0,True,1,2.0,22.3,False,58.9,32.6,6,perez,1:22.272,sainz,1:27.033,7.0,66.0
01:41.018,47.0,SOFT,2.0,False,1,3.0,22.3,False,59.4,32.5,8,norris,1:23.589,sainz,1:41.059,7.0,66.0
01:22.580,48.0,SOFT,3.0,False,1,3.0,22.3,False,59.0,32.6,8,norris,1:23.448,sainz,1:22.095,7.0,66.0
01:23.428,49.0,SOFT,4.0,False,1,3.0,22.4,False,58.8,32.9,7,ocon,1:23.583,norris,1:25.779,7.0,66.0
01:22.437,50.0,SOFT,5.0,False,1,3.0,22.2,False,60.2,32.9,7,ocon,1:23.793,sainz,1:21.852,7.0,66.0
01:24.413,51.0,SOFT,6.0,False,1,3.0,22.3,False,60.1,33.2,7,ocon,1:24.691,sainz,1:24.136,7.0,66.0
01:22.604,52.0,SOFT,7.0,False,1,3.0,22.4,False,59.9,33.2,6,perez,1:22.567,ocon,1:25.589,7.0,66.0
01:22.746,53.0,SOFT,8.0,False,1,3.0,22.4,False,59.9,33.5,6,perez,1:23.031,sainz,1:21.568,7.0,66.0
01:22.267,54.0,SOFT,9.0,False,1,3.0,22.6,False,58.7,35.2,6,perez,1:22.690,sainz,1:21.918,7.0,66.0
01:21.993,55.0,SOFT,10.0,False,1,3.0,22.7,False,59.3,35.4,6,perez,1:22.682,sainz,1:21.815,7.0,66.0
01:22.036,56.0,SOFT,11.0,False,1,3.0,22.7,False,58.5,35.4,6,perez,1:23.110,sainz,1:21.934,7.0,66.0
01:21.860,57.0,SOFT,12.0,False,1,3.0,22.7,False,58.4,36.2,6,perez,1:27.212,sainz,1:22.052,7.0,66.0
01:22.256,58.0,SOFT,13.0,False,1,3.0,23.0,False,58.1,36.1,6,perez,1:40.501,sainz,1:22.249,7.0,66.0
01:22.531,59.0,SOFT,14.0,False,1,3.0,23.2,False,57.2,35.8,6,perez,1:22.891,sainz,1:22.221,7.0,66.0
01:21.853,60.0,SOFT,15.0,False,1,3.0,23.2,False,57.3,35.8,6,perez,1:19.483,sainz,1:22.014,7.0,66.0
01:22.091,61.0,SOFT,16.0,False,1,3.0,23.1,False,56.3,35.8,6,perez,1:21.668,sainz,1:22.120,7.0,66.0
01:22.123,62.0,SOFT,17.0,False,1,3.0,23.2,False,57.3,36.1,6,perez,1:21.400,sainz,1:22.290,7.0,66.0
01:22.067,63.0,SOFT,18.0,False,1,3.0,23.2,False,56.8,36.1,6,perez,1:20.955,sainz,1:22.037,7.0,66.0
01:22.489,64.0,SOFT,19.0,False,1,3.0,23.2,False,56.7,35.9,6,perez,1:21.703,sainz,1:22.454,7.0,66.0
01:22.298,65.0,SOFT,20.0,False,1,3.0,23.3,False,56.6,35.6,6,perez,1:21.408,sainz,1:22.259,7.0,66.0
01:22.438,66.0,SOFT,21.0,False,1,3.0,23.3,False,56.2,35.4,NaN,NaN,NaN,NaN,NaN,7.0,66.0
